Title,Author,Date,Rating
"Walang rehistrasyon online ang DSWD para sa P10,000, P30,000 na ayuda",Author not found,2022-11-29,FALSE
FALSE: Magnetic therapy healthcare bracelet improves sperm count,Author not found,2022-07-18,FALSE
FALSE: Bidyo ng pagsigaw ng 'Marcos pa rin' sa Robredo proclamation rally,Author not found,2022-02-10,FALSE
FACT CHECK: Tulfo remains a sitting senator,Author not found,2024-03-20,FALSE
FALSE: Ferdinand Marcos wrote the 1973 Constitution,Author not found,2022-01-25,FALSE
FACT CHECK: Ad of unregistered product misrepresents endorsement by Kris Aquino,Author not found,2023-03-14,FALSE
"FACT CHECK: No P10,000 cash aid for all senior citizens from DSWD",Author not found,2024-04-03,FALSE
No tsunami alert raised after Luzon earthquake,Author not found,2022-07-27,FALSE
FACT CHECK: Roque not replacing Romualdez as new House speaker,Author not found,2024-04-05,FALSE
Teddy Baguilat did not name the Liberal Party's presidential bet for 2028,Author not found,2022-09-14,FALSE
"FACT CHECK: NIH, Leachon do not endorse Glufarelin as diabetes cure",Author not found,2023-03-27,FALSE
FACT CHECK: US didn't give USS Omaha ship as gift to PH,Author not found,2023-12-22,FALSE
MISSING CONTEXT: Sequestered assets ng mga Marcos hindi pruweba ng pagnanakaw,Author not found,2022-02-14,MISSING CONTEXT
FACT CHECK: Doc Willie Ong doesn't endorse Nasure Colostrum Milk,Author not found,2023-12-24,FALSE
FACT CHECK: Doc Willie Ong doesn't endorse Lung Gold Milk,Author not found,2023-12-18,FALSE
Calamansi and Snowbear cannot cure cough and cold,Author not found,2022-08-02,FALSE
FACT CHECK: No upcoming tropical cyclones in PH up until August 18,Author not found,2023-08-18,FALSE
FACT CHECK: Baggage handlers filmed hurling luggage are not Korean,Author not found,2024-01-04,FALSE
FACT CHECK: The PH hasn't purchased new Viper or Apache attack helicopters,Author not found,2023-02-20,FALSE
Hindi sa blogging site magpaparehistro para sa 4Ps,Author not found,2022-11-18,FALSE
FALSE: Sa Pasig City Hall quadrangle gaganapin ang rally ni Robredo,Author not found,2022-03-15,FALSE
FACT CHECK: No MalacaÃ±ang memo on salary deduction for gov't employees,Author not found,2023-02-20,FALSE
FALSE: Nahalal na bise presidente si Marcos Jr.,Author not found,2022-01-29,FALSE
Marburg virus cannot be activated thru 5G,Author not found,2022-08-12,FALSE
FACT CHECK: No US decision to deploy 180 nuclear warheads to deter North Korea,Author not found,2023-11-13,FALSE
FACT CHECK: 'MTRCB summons' for Vice Ganda came from satire account,Author not found,2023-11-01,SATIRE
FALSE: Napaiyak si Isko Moreno nang mapanood ang caravan ni Marcos Jr.,Author not found,2022-02-25,FALSE
FALSE: Marcos Jr. leads in Bloomberg survey on best candidate to lead economic recovery,Author not found,2022-03-20,FALSE
FACT CHECK: 'Diabetes cure' ad uses unrelated photo of World War II survivor,Author not found,2023-10-17,FALSE
FALSE: Kabataan Partylist nominee behind assassination threat vs Marcos Jr.,Author not found,2022-02-02,FALSE
FACT CHECK: CNN's Dr. Gomez 'does not promote any medication' for diabetes,Author not found,2023-04-06,FALSE
MISSING CONTEXT: Si Ferdinand Marcos ang gumawa ng batas para sa 13th-month pay,Author not found,2021-11-26,MISSING CONTEXT
Tropical Storm Luis was not projected to hit Luzon,Author not found,2022-09-29,FALSE
FALSE: Ibinalita ng ABS-CBN na araw-araw mag-eeroplano si Sara Duterte mula Davao patungong Manila,Author not found,2022-06-29,FALSE
FACT CHECK: Hontiveros not expelled from Senate over ICC probe resolution,Author not found,2023-12-05,FALSE
FACT CHECK: Ex-president Marcos was not founder of the Asian Development Bank,Author not found,2023-05-26,FALSE
FACT CHECK: Ex-president Marcos didn't provide blueprints for Bataan-Cavite Interlink Bridge project,Author not found,2023-05-02,FALSE
FACT CHECK: Kris Aquino did not steal Imelda Marcos' jewelry,Author not found,2023-04-03,FALSE
FACT CHECK: Fake quote from diabetes expert used to promote Glufarelin,Author not found,2023-07-11,FALSE
FALSE: Magnetic therapy insoles increase height,Author not found,2022-04-26,FALSE
FACT CHECK: Marcos Sr. Letter of Instruction prescribing distribution of gold does not exist,Author not found,2023-04-04,FALSE
FALSE: Ipinagbawal ni Ferdinand Marcos ang child labor,Author not found,2022-04-09,FALSE
"FACT CHECK: No P5,000 allowance for registered voters â DSWD",Author not found,2023-10-17,FALSE
"Canada, not Russia, is largest trading partner of the United States",Author not found,2022-11-25,FALSE
"FACT CHECK: Walang link mula sa DSWD para sa P5,000 ayuda",Author not found,2024-04-08,FALSE
FACT CHECK: No Palace proclamation declaring March 11 a regular holiday,Author not found,2024-03-09,FALSE
FACT CHECK: Chinese tourists increased under Marcos admin,Author not found,2024-04-17,MISSING CONTEXT
FALSE: Ang SPLAT Communications ay isang data analytics firm,Author not found,2022-03-01,FALSE
Spike proteins produced by COVID-19 vaccines are not toxic,Author not found,2022-09-06,FALSE
"FACT CHECK:  The Indonesian navy did not attack Chinese vessels on March 10, 2023",Author not found,2023-03-15,FALSE
ALTERED: Pangulong Duterte hawak ang UniTeam t-shirt,Author not found,2022-03-31,ALTERED
"FACT CHECK: Video shows Polish religious gathering, not pro-Israel rally",Author not found,2023-10-18,FALSE
FACT CHECK: Mati City not the only place with musical dancing fountain,Author not found,2023-04-12,FALSE
FACT CHECK: 'Video' of Israel-Hamas war uses clip from shooting game,Author not found,2023-10-29,FALSE
FACT CHECK: Post on job vacancies not from official DSWD page,Author not found,2024-03-14,FALSE
FALSE: Hindi ibinalita ang kalagayan ng Ilog Pasig sa ilalim nina Aquino at Duterte,Author not found,2022-06-03,FALSE
Leaders who attended the ASEAN Summit are not all members of a monarchy,Author not found,2022-11-15,FALSE
FACT CHECK: Marcoleta's Insistence That ABS-CBN's Closure Was Because Of Network's 'Sins' Needs Context,Katrina Hallare,2022-02-15,MISSING CONTEXT
FACT CHECK: Hindi galing sa 'wealth for humanity' ang pangkabuhayan at pamaskong handog ng Pangulo,Author not found,2022-12-23,FALSE
FACT CHECK: No statement from Tulfo on banning all products from China,Author not found,2023-08-16,FALSE
FALSE: Ngayon lang ulit nakapagpalipad ng aircraft ang Philippine Air Force,Author not found,2022-06-30,FALSE
FALSE: Retrato ng mas kakaunting dumalo sa Robredo rally sa Pasay,Author not found,2022-04-26,FALSE
FACT CHECK: Risa Hontiveros not affiliated with CPP-NPA,Author not found,2023-09-10,FALSE
Mga reservist lang ang ipadadala ng gobyerno ng Russia sa kanilang partial mobilization,Author not found,2022-09-27,MISSING CONTEXT
FACT CHECK: Imposible ang 1.7 milyong toneladang Marcos gold sa China,Author not found,2023-01-05,FALSE
"FACT CHECK: San Miguel responsible for battery energy storage, not Marcos",Author not found,2023-04-14,FALSE
There is no evidence that Vicks VapoRub treats acne,Author not found,2022-10-19,FALSE
Napabulaanan na ang pagkakasangkot ni Hontiveros sa mga anomalya sa PhilHealth,Author not found,2022-11-21,FALSE
"FACT CHECK: No NATO attack vs Syria, Iran over Israel-Hamas war",Author not found,2023-11-06,FALSE
FACT CHECK: Philippines won't send military troops to Ukraine,Author not found,2023-01-30,FALSE
FALSE: Nagrerekrut ang ACT Teachers Party-List para sa CPP-NPA-NDF,Author not found,2022-04-16,FALSE
FACT CHECK: Report on US missiles hitting Chinese warship is fake,Author not found,2023-10-10,FALSE
Corvettes acquired by the PH are smaller than earlier Jose Rizal-class frigates,Author not found,2022-11-18,FALSE
FACT CHECK: Wala ng CBP magmula pa noong 1993; pinalitan na ng Bangko Sentral,Author not found,2023-02-06,FALSE
FACT CHECK: Caritas Philippines says no to Kaliwa Dam,Author not found,2023-03-01,ALTERED
MISSING CONTEXT: Sinabi ni Sharon Cuneta na si Robredo ang pangulong paniniwalaan ng NPA,Author not found,2022-03-15,MISSING CONTEXT
FACT CHECK: Gov't hasn't allocated P1 trillion for the National Food Security Convergence Program,Author not found,2023-05-17,FALSE
DepEd's proposed budget does not include  scrapping of the K to 12 Program,Author not found,2022-09-20,FALSE
"FACT CHECK: Context Of Leni Robredo's Quote On Biden, CIA Removed",Maxine Lagman,2022-03-09,MISSING CONTEXT
FALSE: Cebu Pacific gives cash gift for its 25th anniversary celebration,Author not found,2022-02-26,FALSE
FALSE: Coca-Cola partners with WHO for investment program,Author not found,2022-02-07,FALSE
FACT CHECK:Â  GCash 'advisory' on removal from app stores is fake,Author not found,2024-02-05,FALSE
FALSE: Pope Francis announces retirement,Author not found,2022-06-29,FALSE
FACT CHECK: MMDA's no contact apprehension policy still suspended,Author not found,2024-02-19,FALSE
"FACT CHECK: NAIA power outages due to 'inadequate maintenance,' not sabotage",Author not found,2023-06-10,FALSE
FACT CHECK: Hindi economic sabotage ang pagtutol sa proyekto ng gobyerno,Author not found,2022-12-24,FALSE
"Bilang pangulo, hindi huhulihin si Marcos sa Amerika dahil sa diplomatic immunity",Author not found,2022-09-21,MISSING CONTEXT
FACT CHECK: Marcos did not confront China over coral reef destruction,Author not found,2023-10-09,FALSE
MISSING CONTEXT: Duterte says COVID-19 booster shots not needed,Author not found,2022-01-24,MISSING CONTEXT
FALSE: 'Blot Echo Wind Map' predicts earthquakes,Author not found,2022-01-30,FALSE
"FACT CHECK: Video shows Indonesian Navy vessel, not a gift from Russia to PH",Author not found,2023-03-02,FALSE
Putting sliced onion in the sole cannot improve blood circulation,Author not found,2022-07-28,FALSE
FACT CHECK: Castro not suspended from House of Representatives,Author not found,2024-06-06,FALSE
FACT CHECK: Video does not show Chinese invasion of Taiwan,Author not found,2023-08-11,FALSE
Hindi deuterium gas ang huhukayin sa Liguasan Marsh,Author not found,2022-11-29,FALSE
FALSE: PH economy got worse after Marcos was ousted,Author not found,2020-07-08,FALSE
FACT CHECK: Imposibleng may 1.9 milyong toneladang ginto si Marcos sa China,Author not found,2023-01-09,FALSE
FACT CHECK: Video of Bella Hadid supporting Israel is AI-generated,Author not found,2023-11-06,FALSE
FALSE: Nurture's Well paragis organic capsule treats uterine illnesses,Author not found,2022-07-15,FALSE
FALSE: Gumamit ng military chopper si Robredo sa relief operation,Author not found,2022-01-31,FALSE
Ipinagbabawal ng Safe Spaces Act ang pagmumura sa konteksto ng public sexual harassment,Author not found,2022-09-02,MISSING CONTEXT
DSWD list identifies only potential social protection beneficiaries,Author not found,2022-08-15,MISSING CONTEXT
FALSE: Marcos family owns '$2 quadrillion' worth of gold,Author not found,2021-11-24,FALSE
FACT CHECK: GCash 'advisory' on Money Protect as refund feature is fake,Author not found,2024-02-28,FALSE
FALSE: Hindi nagkaroon ng posisyon sa Gabinete si Robredo,Author not found,2022-05-03,FALSE
FACT CHECK: Philippines has not received a warship from Russia,Author not found,2023-03-17,FALSE
FACT CHECK: Marcos didn't go to Japan to discuss 'Marcos Gold',Author not found,2023-02-17,FALSE
FACT CHECK: Job posts circulating online are fake â BIR,Author not found,2023-07-31,FALSE
"Barangay, SK polls have not been postponed",Author not found,2022-09-01,FALSE
FACT CHECK: US and PH Navy did not attack a Chinese Coast Guard ship,Author not found,2024-04-15,FALSE
FACT CHECK: 2022 video of 'upward lightning' misrepresented as occurring in Germany,Author not found,2023-09-26,FALSE
FACT CHECK: No US assault on China Coast Guard in East China Sea,Author not found,2023-10-02,FALSE
FACT CHECK: UP will not be closed down,Author not found,2023-03-01,FALSE
FALSE: Heart Keep cleanses blood vessels,Author not found,2022-07-08,FALSE
FACT CHECK: No camera tax imposed in the municipality of Lila in Bohol,Author not found,2023-10-05,FALSE
FALSE: Drinking water with meals dilutes gastric juices enough to affect digestion,Author not found,2022-03-15,FALSE
FACT CHECK: Philippines doesn't have the largest deuterium deposits in the world,Author not found,2023-04-05,FALSE
FACT CHECK: No confirmation of Philippine dates for Taylor Swift's 'Eras Tour',Author not found,2023-11-13,FALSE
FACT CHECK: DepEd has no 'Baon Program',Author not found,2024-01-12,FALSE
Video of aircraft releasing flares taken at Poland airshow,Author not found,2022-11-23,FALSE
FALSE: Photos showing Putin and Zelenskiy during the 2022 Russia-Ukraine crisis,Author not found,2022-03-10,FALSE
Sara Duterte posts photos of her giving aid to Filipinos,Author not found,2022-10-31,FALSE
FACT CHECK: No news of Chinese diplomats expelled from PH,Author not found,2024-05-15,FALSE
FACT CHECK: PH's projected 6% GDP growth for 2023 not ranked first in Asia,Author not found,2023-04-25,FALSE
FACT CHECK: The Philippines doesn't have a final deal to buy Gripen jet fighters,Author not found,2022-12-22,FALSE
FACT CHECK: TUPAD job posts offering P800 daily salary are fake â DOLE,Author not found,2024-02-16,FALSE
FACT CHECK: No Marcos-Duterte order for Vice Ganda to leave the country,Author not found,2023-10-16,FALSE
"FACT CHECK: Post warning about 6-day phone, internet outage is fake",Author not found,2023-11-26,FALSE
"FACT CHECK: Bill granting cash gifts to seniors aged 80, 90 not yet law",Author not found,2024-01-18,FALSE
"FALSE: Ayon sa Bombo Radyo Bacolod, 70M ang dumalo sa Leni-Kiko rally",Author not found,2022-03-15,FALSE
"FACT CHECK: Video shows New Zealand oil spill, not US attack on Chinese ship",Author not found,2023-09-20,FALSE
FACT CHECK: Leila de Lima's office operational even when she was in prison,Author not found,2023-11-23,FALSE
FACT CHECK: No US warship deployed to confront Chinese vessel in West Philippine Sea,Author not found,2023-05-10,FALSE
FACT CHECK: PAL not offering six months of free flights for P168,Author not found,2024-02-07,FALSE
FALSE: Marcos Jr. was 2001 Milo Little Olympics taekwondo champion,Author not found,2022-03-23,FALSE
"FACT CHECK: Video shows protest vs fast fashion, not Israel-Hamas war",Author not found,2023-12-18,FALSE
FALSE: Ex-Miss Ukraine Anastasiia Lenna joins military in fight against Russia,Author not found,2022-03-07,FALSE
FACT CHECK: DSWD's Unconditional Cash Transfer program ended in 2020,Author not found,2024-01-10,FALSE
FALSE: Lahat ng pinatay noong Martial Law ay komunista,Author not found,2022-03-20,FALSE
FALSE: Arthriheal Health Supplement treats arthritis,Author not found,2022-07-18,FALSE
"FACT CHECK: No P2,000 Women's Month cash gift from Landbank",Author not found,2024-03-25,FALSE
"FACT CHECK: House approved NCST, not mandatory ROTC",Author not found,2023-03-08,FALSE
FACT CHECK: Viral video of child rescue not from Israel-Hamas war,Author not found,2023-10-17,FALSE
The US CIA did not kidnap the Marcos family in 1986,Author not found,2022-09-21,FALSE
FACT CHECK: Sandro Marcos did not convert Bahay Pangarap into a nightclub,Author not found,2023-10-23,FALSE
FALSE: Namayapa na si Kris Aquino,Author not found,2022-06-30,FALSE
FALSE: Grandsure Gold Nutrient Dense Drink treats joint pain,Author not found,2022-07-18,FALSE
FACT CHECK: Marcos made no mention of 'Fuji Bank account' in departure speech,Author not found,2023-02-09,FALSE
Maymay is not a Super Typhoon,Author not found,2022-10-12,FALSE
"FACT CHECK: Imposible ang 1 bilyong toneladang ginto, 1 milyong toneladang platinum ni Marcos",Author not found,2022-12-20,FALSE
FALSE: Coca-Cola partners with WHO for investment program,Author not found,2022-02-07,FALSE
FACT CHECK: Old Photo Used To Make It Appear Duterte Is Supporting Moreno,Marc Jayson Cayabyab,2022-02-22,MISLEADING
"FACT CHECK: No reports of imminent Taal eruption, quake",Author not found,2023-07-26,FALSE
MISSING CONTEXT: Non-tax revenue constitutes 6% of the PH's total income,Author not found,2022-02-05,MISSING CONTEXT
FALSE: Lishou helps consumers lose weight in two weeks,Author not found,2022-06-27,FALSE
FACT CHECK: BSP didn't release a P150 bill featuring Jose Rizal,Author not found,2023-02-03,FALSE
"FALSE: Bilang ng bumoto kay Marcos sa HK noong Abril 10, ayon sa exit poll",Author not found,2022-04-12,FALSE
"FALSE: Ayon sa Guinness, pinakamalaki sa buong mundo ang Uniteam rally sa Cavite",Author not found,2022-03-30,FALSE
FALSE: Galunggong is the easiest fish to raise,Author not found,2022-03-10,FALSE
FALSE: Nakaprograma na ang magiging resulta ng botohan sa Mayo 2022,Author not found,2022-04-01,FALSE
FACT CHECK: Video of Duterte attending Quiboloy's birthday is from 2023,Author not found,2024-05-03,FALSE
FACT CHECK: Link for CHED-UniFast scholarship is fake,Author not found,2024-01-17,FALSE
FACT CHECK: The PH is not 2nd richest in gold deposits in the world,Author not found,2023-02-10,FALSE
FALSE: Si Tiburcio Marcos ay kandidato sa pagkapangulo,Author not found,2022-02-09,FALSE
"FACT CHECK: Indigent senior citizens entitled to P1,000 pension, not P12,000",Author not found,2024-03-13,FALSE
FACT CHECK: Malasakit Centers have no educational assistance program,Author not found,2024-05-21,FALSE
FACT CHECK: No official reports of Quiboloy death,Author not found,2024-06-05,FALSE
"FACT CHECK: Sara Duterte is still VP, DepEd secretary",Author not found,2024-02-09,FALSE
FACT CHECK: Online link for DSWD unemployment aid is fake,Author not found,2023-11-17,FALSE
Hindi sinabi ng mayor ng Midsayap na mawawalan ng kuryente sa North Cotabato,Author not found,2022-10-29,FALSE
MISSING CONTEXT: Si Marcos Jr. ang may-akda ng batas na nagtatag ng NYC,Author not found,2022-05-03,MISSING CONTEXT
Gluzabet Plus does not cure diabetes,Author not found,2022-08-05,FALSE
"Naghain ng subpoena ang Senado para kay Rodriguez, hindi para kay Marcos",Author not found,2022-09-13,FALSE
FACT CHECK: No prediction of looming magnitude 7 earthquake to hit Bohol,Author not found,2023-07-10,FALSE
FACT CHECK: US hasn't sent warships to the Philippines,Author not found,2023-04-11,UNAVAILABLE
FALSE: Phillip Salvador nagpasalamat sa tulong ni Marcos Jr. kay Kris Aquino,Author not found,2022-02-01,FALSE
KAMANDAG ni PBBM Military Exercise' is not the official name of the exercise,Author not found,2022-10-19,FALSE
FALSE: Comelec releases voter preference results all favoring Marcos Jr.,Author not found,2022-02-03,FALSE
FACT CHECK: Mga kasinungalingan tungkol sa Rappler-Comelec partnership,Author not found,2022-03-07,UNAVAILABLE
"FACT CHECK: Di totoo ang 'P7,000 ayuda' ng DSWD para sa mahihirap",Author not found,2023-10-16,FALSE
FACT CHECK: Philippine FDA debunks all-cure claims of Paragis herbal products,Author not found,2023-04-05,FALSE
FALSE: Hindi kailanman bumisita ang Amnesty International sa Pilipinas,Author not found,2022-03-24,FALSE
FACT CHECK: Video of 'US carriers' destroying 'Russian oil tanks' just a game simulation,Author not found,2023-01-06,FALSE
FACT CHECK: China can't host next ASEAN Summit,Author not found,2023-09-08,FALSE
FALSE: Makabayan lawmakers are communist guerillas' urban operatives,Author not found,2022-01-31,FALSE
FALSE: Marcos Jr. planong dayain kaya walang bantay sa pag-imprenta ng mga balota,Author not found,2022-03-26,FALSE
"FACT CHECK: Hindi magmumulta kung itutupi ang P1,000 peso bill",Author not found,2022-12-22,FALSE
FALSE: Kinopya ng South Korea at Singapore ang economic blueprint ni Marcos,Author not found,2022-04-22,FALSE
FACT CHECK: Video of China 'firing' at US ships cites fake CNN report,Author not found,2023-08-21,FALSE
FACT CHECK: China Coast Guard did not fire on PH Navy ship near Scarborough Shoal,Author not found,2023-10-14,FALSE
FACT CHECK: Vessel rescued by PH Coast Guard doesn't supply food to Chinese troops,Author not found,2023-02-13,FALSE
FACT CHECK: The Philippines has no Chinook helicopter factory,Author not found,2023-06-23,FALSE
"FACT CHECK: 2021 pa inilabas ang P5,000 bilang commemorative bill",Author not found,2022-12-22,FALSE
FACT CHECK: Kris Aquino Didn't Say Filipinos Owe Their Freedom To Dad Ninoy During Leni-Kiko Rally,Katrina Hallare,2022-03-29,MISLEADING
FACT CHECK: Hindi ninakaw ni Kris Aquino ang mga alahas ni Imelda Marcos,Author not found,2023-05-19,FALSE
FALSE: Litrato ng Poong Nazareno na ginawang 'kakampink',Author not found,2022-04-19,FALSE
FACT CHECK: China calls for end to Israel-Hamas conflict,Author not found,2023-10-26,FALSE
FACT CHECK: Video of 'Israel-Palestine conflict' is just a game simulation,Author not found,2023-10-11,FALSE
FACT CHECK: Altered photo shows Lionel Messi holding Israeli flag,Author not found,2023-11-03,ALTERED
FALSE: Pagmamay-ari ng mga Marcos ang shares ng mga Duavit sa GMA,Author not found,2022-05-26,FALSE
FACT CHECK: Hontiveros not part of 2014 PhilHealth bonus scandal,Author not found,2023-09-22,FALSE
FACT CHECK: House Bill 6522 doesn't remove the right of Filipinos to decide on their health,Author not found,2023-02-06,FALSE
ALTERED: Pinagalitan ng pari sina Robredo at Pangilinan sa isang misa,Author not found,2022-05-02,FALSE
FALSE: Hot coconut water kills cancer cells,Author not found,2022-07-05,FALSE
TheÂ  Philippines was not called a 'superpower' under Marcos' leadership,Author not found,2022-08-23,FALSE
"FALSE: Bo Phoi Tritydo cures lung diseases, such as pneumonia and bronchitis",Author not found,2022-04-19,FALSE
FACT CHECK: Philippines didn't buy Swedish-made helicopter,Author not found,2023-02-20,FALSE
FACT CHECK: Fake ads for hair growth product use Doc Willie Ong's videos,Author not found,2023-08-11,FALSE
FACT CHECK: Sara Duterte didn't say K-12 was  abolished in DepEd's 2023 report,Author not found,2023-04-05,FALSE
FACT CHECK: No super typhoons in PH Area of Responsibility so far in August,Author not found,2023-08-08,FALSE
FACT CHECK: Kaduda-duda ang 'Marcos account' sa Switzerland,Author not found,2023-01-27,FALSE
Hindi libre ang pambansang pabahay na programa ng gobyerno,Author not found,2022-10-18,FALSE
FACT CHECK: TUPAD is not a cash aid or scholarship program for students,Author not found,2024-05-13,FALSE
FACT CHECK: Colombia did not experience a 'zombie virus' outbreak,Author not found,2023-04-04,FALSE
FACT CHECK: PH has yet to acquire its first submarine,Author not found,2023-07-26,FALSE
"FACT CHECK: Diabetes 'cure' ad uses stock photo, name of dead doctor",Author not found,2023-07-11,FALSE
FACT CHECK: Cardinal Tagle denies endorsing Barley Grass Powder,Author not found,2023-08-14,FALSE
FACT CHECK: Revised K-10 curriculum is part of K to 12 program,Author not found,2023-08-15,FALSE
FACT CHECK: PH didn't buy 24 A-10 fighter jets from the US,Author not found,2023-05-03,FALSE
FALSE: Ni-recruit ni Chad Booc ang mga kabataang katutubong kasama niya sa Cebu,Author not found,2022-03-25,FALSE
FALSE: Kinumpirma ni Duterte na makukulong nang 10 taon si Hontiveros,Author not found,2022-03-08,FALSE
FACT CHECK: Marcos' last will had nothing to do with Estrada's impeachment,Author not found,2023-01-16,FALSE
FACT CHECK: Marcos did not discuss family's gold bullion account at 42nd ASEAN Summit,Author not found,2023-05-19,FALSE
Robredo did not visit DSWD unannounced,Author not found,2022-08-31,FALSE
FACT CHECK: Video of 'destruction' of US ship based on fake Reuters report,Author not found,2023-08-07,FALSE
FALSE: US makes dicyanin dye illegal because of its supernatural properties,Author not found,2022-06-13,FALSE
FACT CHECK: PH not a military superpower in Asia,Author not found,2024-02-26,FALSE
FALSE: Marcos Jr. holds the Guinness World Record for longest motorcade,Author not found,2022-04-01,FALSE
FACT CHECK: Video falsely links 2011 Japan tsunami to recent quake,Author not found,2024-01-06,FALSE
"FACT CHECK: PH, US did not sink 15 Chinese ships off Pag-asa Island",Author not found,2023-12-03,FALSE
FACT CHECK: Video of military parade not from AFP's 87th anniversary parade,Author not found,2022-12-21,FALSE
FACT CHECK: No reports of EU ship attacking China in Ayungin Shoal,Author not found,2023-08-03,FALSE
"Video of 'Japan Military Forces' taken in 2015, not an attack vs North Korea",Author not found,2022-11-30,FALSE
FACT CHECK: 'Marcos account' interest will not be used for NKTI,Author not found,2023-02-08,FALSE
FACT CHECK: Wala sa huling habilin ni Marcos ang banggit ng ginto o sambayanang Pilipino,Author not found,2022-12-21,FALSE
"FACT CHECK: Doc Willie Ong's name, videos used in fake ads for Glufarelin",Author not found,2023-07-21,FALSE
FACT CHECK: US request to host Afghans not meant to invite attack on PH,Author not found,2023-06-26,FALSE
FACT CHECK: No PH acquisition of warship from Turkey,Author not found,2023-08-18,FALSE
FALSE: Binanatan ng propesor si Robredo dahil sa paunang paghingi ng mga tanong,Author not found,2022-02-21,FALSE
FACT CHECK: Video of gold bars taken at US Mint's gold and silver vault,Author not found,2023-01-25,FALSE
"Pilipinas ang tunay, legal na pangalan ng bansa ng mga Pilipino, hindi Maharlika",Author not found,2022-12-12,FALSE
FACT CHECK: Hindi unang beses nagkaroon ng Vin d'Honneur sa MalacaÃ±ang,Author not found,2023-02-03,FALSE
FALSE: Video ng pagpapahayag ni Duterte ng suporta para kay Robredo,Author not found,2022-05-08,FALSE
FACT CHECK: UK not donating latest aircraft carrier to PH,Author not found,2024-05-16,FALSE
FALSE: Ilocos Norte government backs petition to declare Robredo 'persona non grata',Author not found,2022-03-16,FALSE
FACT CHECK: DSWD has no Noche Buena giveaways,Author not found,2023-10-11,FALSE
FALSE: Bongbong Marcos walang kaso ng human rights sa Amerika,Author not found,2022-03-05,FALSE
FACT CHECK: BBM is not the world's richest president,Author not found,2023-02-18,FALSE
FALSE: Epsom salt bath cures cancer,Author not found,2022-07-06,FALSE
FACT CHECK: Ad of unregistered nut product misrepresents endorsement by Filipino doctor,Author not found,2023-03-03,FALSE
"Media has reported on the planned MRT line, which will connect NCR and Bulacan",Author not found,2022-10-17,FALSE
FALSE: 2-month-old baby dies after receiving Pfizer COVID-19 vaccine,Author not found,2022-07-12,FALSE
FACT CHECK: No online sale of lost baggage at NAIA â MIAA,Author not found,2023-11-29,FALSE
"MISSING CONTEXT: Sinabi ni Robredo, ''Pag naging pangulo ako walang magbabago'",Author not found,2022-01-26,MISSING CONTEXT
FACT CHECK: Wala pang anunsiyo ng CHED scholarship program para sa AY 2024-2025,Author not found,2024-04-23,FALSE
FACT CHECK: Marcos not the smartest world leader with superior IQ in 2022,Author not found,2023-03-17,FALSE
Marcos does not own SM malls,Author not found,2022-10-17,FALSE
FACT CHECK: Bukidnon concertgoers passed off as Duterte's Tagum 'peace rally' attendees,Author not found,2024-04-15,FALSE
FACT CHECK: Landbank's Gawad Patnubay scholarship program ended in 2022,Author not found,2024-01-19,FALSE
"FACT CHECK: Ad uses AI-edited videos of Henry Omaga-Diaz, Doc Willie Ong",Author not found,2024-01-16,FALSE
FACT CHECK: Eye 'cure' ad uses AI-manipulated news report,Author not found,2024-05-29,FALSE
FACT CHECK: No Senate death sentence for employers of Filipino domestic worker,Author not found,2023-09-19,FALSE
FACT CHECK: Walang kaugnayan sa 'listahan ng smugglers' ang resignation ni Clarita Carlos,Author not found,2023-01-25,FALSE
FACT CHECK: Brazil floods not due to mockery of Christ at 2023 carnival skit,Author not found,2023-03-17,FALSE
FACT CHECK: Gumugulong pa rin ang murder complaint laban kay Bantag,Author not found,2023-01-12,FALSE
There is no Tropical Storm Samuel approaching Luzon,Author not found,2022-12-23,FALSE
"MISSING CONTEXT: CCLEx, TPLEx accomplished under Duterte administration",Author not found,2021-09-01,MISSING CONTEXT
FALSE: Sinabi ng anak na dating drug addict si Marcos Jr.,Author not found,2022-04-05,FALSE
FACT CHECK: Quote cards about diabetes used to promote Glufarelin fabricated,Author not found,2023-04-06,FALSE
Hindi nakasaad sa Treaty of Paris na benepisyaryo ang Pilipinas ng lahat ng kayamanan sa mundo,Author not found,2022-10-04,FALSE
FALSE: Sinabi ni Isko Moreno na siya ang nagpagawa ng Manila Golden Mosque,Author not found,2022-03-15,FALSE
FALSE: Tanggal na bilang Comelec Commissioner si Rowena Guanzon,Author not found,2022-01-31,FALSE
FACT CHECK: NAIA was built during the administration of Pres. Ferdinand E. Marcos #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-10,FALSE
FACT CHECK: The Angat Buhay NGO is backed by the CPP-NPA-NDF #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-08,FALSE
FACT CHECK: Glufarelin milk can treat diabetes by controlling blood sugar levels #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-20,FALSE
FACT CHECK: VP Robredo calls the Barzagas traitors and idiots #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-13,FALSE
FACT CHECK: SMNI wins prestigious award for its presidential debate coverage #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-28,MISSING CONTEXT
